data,ano,nome_local,nome,Categoria_Local,Tipo_Espaco,Latitude,Longitude,generos,popularidade,seguidores,festival,lotacao,setor,preco,preco_medio,Categoria_Setor,dia_semana,tipo_dia,descricao_clima,mes,lotacao_pct,arrecadacao_estimada,distancia_dias_anterior
2023-04-22,2023,ALLIANZ PARQUE,KISS,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,GLAM ROCK,73.0,11082058.0,MONSTERS OF ROCK,50000.0,Pista,680.0,780.0,COMUM,SABADO,FIM DE SEMANA,NUBLADO,ABRIL,1.1111111111111112,34000000.0,357.0
2023-04-22,2023,ALLIANZ PARQUE,KISS,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,GLAM ROCK,73.0,11082058.0,MONSTERS OF ROCK,50000.0,Pista Premium,1180.0,780.0,VIP,SABADO,FIM DE SEMANA,NUBLADO,ABRIL,1.1111111111111112,59000000.0,0.0
2023-04-22,2023,ALLIANZ PARQUE,KISS,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,GLAM ROCK,73.0,11082058.0,MONSTERS OF ROCK,50000.0,Cadeira Inferior,780.0,780.0,INTERMEDIARIO,SABADO,FIM DE SEMANA,NUBLADO,ABRIL,1.1111111111111112,39000000.0,0.0
2023-04-22,2023,ALLIANZ PARQUE,KISS,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,GLAM ROCK,73.0,11082058.0,MONSTERS OF ROCK,50000.0,Cadeira Superior,480.0,780.0,INTERMEDIARIO,SABADO,FIM DE SEMANA,NUBLADO,ABRIL,1.1111111111111112,24000000.0,0.0
2022-09-09,2022,ESPACO UNIMED,MANESKIN,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,0,77.0,10671428.0,False,7092.0,Pista,380.0,570.0,COMUM,SEXTA-FEIRA,DIA UTIL,NUBLADO,SETEMBRO,0.8865,2694960.0,-57.0
2022-09-09,2022,ESPACO UNIMED,MANESKIN,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,0,77.0,10671428.0,False,7092.0,Pista Premium,580.0,570.0,VIP,SEXTA-FEIRA,DIA UTIL,NUBLADO,SETEMBRO,0.8865,4113360.0,0.0
2022-09-09,2022,ESPACO UNIMED,MANESKIN,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,0,77.0,10671428.0,False,7092.0,Camarote,700.0,570.0,LUXO,SEXTA-FEIRA,DIA UTIL,NUBLADO,SETEMBRO,0.8865,4964400.0,0.0
2022-09-09,2022,ESPACO UNIMED,MANESKIN,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,0,77.0,10671428.0,False,7092.0,Mezanino ,620.0,570.0,INTERMEDIARIO,SEXTA-FEIRA,DIA UTIL,NUBLADO,SETEMBRO,0.8865,4397040.0,0.0
2023-11-03,2023,ESPACO UNIMED,MANESKIN,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,0,77.0,10671428.0,False,7912.0,Pista,450.0,687.5,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVA FORTE,NOVEMBRO,0.989,3560400.0,420.0
2023-11-03,2023,ESPACO UNIMED,MANESKIN,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,0,77.0,10671428.0,False,7912.0,Pista Premium,700.0,687.5,VIP,SEXTA-FEIRA,DIA UTIL,CHUVA FORTE,NOVEMBRO,0.989,5538400.0,0.0
2023-11-03,2023,ESPACO UNIMED,MANESKIN,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,0,77.0,10671428.0,False,7912.0,Camarote,850.0,687.5,LUXO,SEXTA-FEIRA,DIA UTIL,CHUVA FORTE,NOVEMBRO,0.989,6725200.0,0.0
2023-11-03,2023,ESPACO UNIMED,MANESKIN,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,0,77.0,10671428.0,False,7912.0,Mezanino ,750.0,687.5,INTERMEDIARIO,SEXTA-FEIRA,DIA UTIL,CHUVA FORTE,NOVEMBRO,0.989,5934000.0,0.0
2022-11-06,2022,DISTRITO ANHEMBI,LORDE,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,POP,81.0,10571786.0,PRIMAVERA SOUND,42200.0,Pista,560.0,733.3333333333334,COMUM,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,NOVEMBRO,1.2057142857142857,23632000.0,-541.0
2022-11-06,2022,DISTRITO ANHEMBI,LORDE,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,POP,81.0,10571786.0,PRIMAVERA SOUND,42200.0,Pista Premium,890.0,733.3333333333334,VIP,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,NOVEMBRO,1.2057142857142857,37558000.0,0.0
2022-11-06,2022,DISTRITO ANHEMBI,LORDE,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,POP,81.0,10571786.0,PRIMAVERA SOUND,42200.0,Cadeira Inferior,750.0,733.3333333333334,INTERMEDIARIO,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,NOVEMBRO,1.2057142857142857,31650000.0,0.0
2023-05-09,2023,AUDIO,CHASE ATLANTIC,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,0,80.0,10567952.0,False,3200.0,Pista,320.0,390.0,COMUM,TERCA-FEIRA,DIA UTIL,CHUVISCO LEVE,MAIO,1.0,1024000.0,-178.0
2023-05-09,2023,AUDIO,CHASE ATLANTIC,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,0,80.0,10567952.0,False,3200.0,Camarote,460.0,390.0,LUXO,TERCA-FEIRA,DIA UTIL,CHUVISCO LEVE,MAIO,1.0,1472000.0,0.0
2023-05-07,2023,DISTRITO ANHEMBI,CHASE ATLANTIC,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,0,80.0,10567952.0,False,25000.0,Pista,200.0,250.0,COMUM,DOMINGO,FIM DE SEMANA,NUBLADO,MAIO,0.7142857142857143,5000000.0,-2.0
2023-05-07,2023,DISTRITO ANHEMBI,CHASE ATLANTIC,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,0,80.0,10567952.0,False,25000.0,Pista Premium,300.0,250.0,VIP,DOMINGO,FIM DE SEMANA,NUBLADO,MAIO,0.7142857142857143,7500000.0,0.0
2025-11-09,2025,SUHAI MUSIC HALL,CHASE ATLANTIC,MEDIAS CASAS,CASA DE SHOWS,-23.68026,-46.69805,0,80.0,10567952.0,False,8800.0,Pista,490.0,695.0,COMUM,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,NOVEMBRO,0.9777777777777777,4312000.0,917.0
2025-11-09,2025,SUHAI MUSIC HALL,CHASE ATLANTIC,MEDIAS CASAS,CASA DE SHOWS,-23.68026,-46.69805,0,80.0,10567952.0,False,8800.0,Pista Premium,690.0,695.0,VIP,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,NOVEMBRO,0.9777777777777777,6072000.0,0.0
2025-11-09,2025,SUHAI MUSIC HALL,CHASE ATLANTIC,MEDIAS CASAS,CASA DE SHOWS,-23.68026,-46.69805,0,80.0,10567952.0,False,8800.0,Camarote,820.0,695.0,LUXO,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,NOVEMBRO,0.9777777777777777,7216000.0,0.0
2025-11-09,2025,SUHAI MUSIC HALL,CHASE ATLANTIC,MEDIAS CASAS,CASA DE SHOWS,-23.68026,-46.69805,0,80.0,10567952.0,False,8800.0,Mezanino ,780.0,695.0,INTERMEDIARIO,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,NOVEMBRO,0.9777777777777777,6864000.0,0.0
2025-03-18,2025,TOKIO MARINE HALL,MON LAFERTE,MEDIAS CASAS,CASA DE SHOWS,-23.6383,-46.7203,LATIN ALTERNATIVE,79.0,10443208.0,False,3800.0,Pista,190.0,305.0,COMUM,TERCA-FEIRA,DIA UTIL,CHUVA LEVE,MARÇO,0.95,722000.0,999.0
2025-03-18,2025,TOKIO MARINE HALL,MON LAFERTE,MEDIAS CASAS,CASA DE SHOWS,-23.6383,-46.7203,LATIN ALTERNATIVE,79.0,10443208.0,False,3800.0,Pista Premium,420.0,305.0,VIP,TERCA-FEIRA,DIA UTIL,CHUVA LEVE,MARÇO,0.95,1596000.0,0.0
2024-12-06,2024,ALLIANZ PARQUE,IRON MAIDEN,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,HEAVY METAL,73.0,10410489.0,False,43312.0,Pista,585.0,710.0,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVA LEVE,DEZEMBRO,0.9624888888888888,25337520.0,999.0
2024-12-06,2024,ALLIANZ PARQUE,IRON MAIDEN,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,HEAVY METAL,73.0,10410489.0,False,43312.0,Pista Premium,1200.0,710.0,VIP,SEXTA-FEIRA,DIA UTIL,CHUVA LEVE,DEZEMBRO,0.9624888888888888,51974400.0,0.0
2024-12-06,2024,ALLIANZ PARQUE,IRON MAIDEN,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,HEAVY METAL,73.0,10410489.0,False,43312.0,Cadeira Inferior,690.0,710.0,INTERMEDIARIO,SEXTA-FEIRA,DIA UTIL,CHUVA LEVE,DEZEMBRO,0.9624888888888888,29885280.0,0.0
2024-12-06,2024,ALLIANZ PARQUE,IRON MAIDEN,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,HEAVY METAL,73.0,10410489.0,False,43312.0,Cadeira Inferior Visão Parcial,650.0,710.0,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVA LEVE,DEZEMBRO,0.9624888888888888,28152800.0,0.0
2024-12-06,2024,ALLIANZ PARQUE,IRON MAIDEN,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,HEAVY METAL,73.0,10410489.0,False,43312.0,Cadeira Superior,425.0,710.0,INTERMEDIARIO,SEXTA-FEIRA,DIA UTIL,CHUVA LEVE,DEZEMBRO,0.9624888888888888,18407600.0,0.0
2024-12-07,2024,ALLIANZ PARQUE,IRON MAIDEN,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,HEAVY METAL,73.0,10410489.0,False,43000.0,Pista,585.0,710.0,COMUM,SABADO,FIM DE SEMANA,CHUVISCO LEVE,DEZEMBRO,0.9555555555555556,25155000.0,1.0
2024-12-07,2024,ALLIANZ PARQUE,IRON MAIDEN,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,HEAVY METAL,73.0,10410489.0,False,43000.0,Pista Premium,1200.0,710.0,VIP,SABADO,FIM DE SEMANA,CHUVISCO LEVE,DEZEMBRO,0.9555555555555556,51600000.0,0.0
2024-12-07,2024,ALLIANZ PARQUE,IRON MAIDEN,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,HEAVY METAL,73.0,10410489.0,False,43000.0,Cadeira Inferior,690.0,710.0,INTERMEDIARIO,SABADO,FIM DE SEMANA,CHUVISCO LEVE,DEZEMBRO,0.9555555555555556,29670000.0,0.0
2024-12-07,2024,ALLIANZ PARQUE,IRON MAIDEN,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,HEAVY METAL,73.0,10410489.0,False,43000.0,Cadeira Inferior Visão Parcial,650.0,710.0,COMUM,SABADO,FIM DE SEMANA,CHUVISCO LEVE,DEZEMBRO,0.9555555555555556,27950000.0,0.0
2024-12-07,2024,ALLIANZ PARQUE,IRON MAIDEN,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,HEAVY METAL,73.0,10410489.0,False,43000.0,Cadeira Superior,425.0,710.0,INTERMEDIARIO,SABADO,FIM DE SEMANA,CHUVISCO LEVE,DEZEMBRO,0.9555555555555556,18275000.0,0.0
2022-09-04,2022,ESTADIO DO MORUMBI,IRON MAIDEN,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.600089,-46.720090,HEAVY METAL,73.0,10410489.0,False,56316.0,Pista,430.0,566.6666666666666,COMUM,DOMINGO,FIM DE SEMANA,CHUVA FORTE,SETEMBRO,0.8405373134328358,24215880.0,-825.0
2022-09-04,2022,ESTADIO DO MORUMBI,IRON MAIDEN,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.600089,-46.720090,HEAVY METAL,73.0,10410489.0,False,56316.0,Pista Premium,750.0,566.6666666666666,VIP,DOMINGO,FIM DE SEMANA,CHUVA FORTE,SETEMBRO,0.8405373134328358,42237000.0,0.0
2022-09-04,2022,ESTADIO DO MORUMBI,IRON MAIDEN,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.600089,-46.720090,HEAVY METAL,73.0,10410489.0,False,56316.0,Cadeira Inferior,520.0,566.6666666666666,INTERMEDIARIO,DOMINGO,FIM DE SEMANA,CHUVA FORTE,SETEMBRO,0.8405373134328358,29284320.0,0.0
2023-09-07,2023,AUTODROMO DE INTERLAGOS,NE-YO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,POP,82.0,10291905.0,THE TOWN,100000.0,Pista,815.0,815.0,COMUM,QUINTA-FEIRA,FERIADO NACIONAL,NUBLADO,SETEMBRO,1.0,81500000.0,305.0
2023-09-07,2023,AUTODROMO DE INTERLAGOS,NE-YO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,POP,82.0,10291905.0,THE TOWN,100000.0,Pista,815.0,815.0,COMUM,QUINTA-FEIRA,FERIADO NACIONAL,NUBLADO,SETEMBRO,1.0,81500000.0,0.0
2024-09-19,2024,ESPACO UNIMED,NE-YO,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,POP,82.0,10291905.0,False,7808.0,Pista,760.0,830.0,COMUM,QUINTA-FEIRA,DIA UTIL,CHUVISCO MODERADO,SETEMBRO,0.976,5934080.0,378.0
2024-09-19,2024,ESPACO UNIMED,NE-YO,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,POP,82.0,10291905.0,False,7808.0,Camarote,1200.0,830.0,LUXO,QUINTA-FEIRA,DIA UTIL,CHUVISCO MODERADO,SETEMBRO,0.976,9369600.0,0.0
2024-09-19,2024,ESPACO UNIMED,NE-YO,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,POP,82.0,10291905.0,False,7808.0,Cadeira Superior,530.0,830.0,INTERMEDIARIO,QUINTA-FEIRA,DIA UTIL,CHUVISCO MODERADO,SETEMBRO,0.976,4138240.0,0.0
2024-09-19,2024,ESPACO UNIMED,NE-YO,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,POP,82.0,10291905.0,False,7808.0,Pista,760.0,830.0,COMUM,QUINTA-FEIRA,DIA UTIL,CHUVISCO MODERADO,SETEMBRO,0.976,5934080.0,0.0
2023-07-25,2023,ESPACO UNIMED,5 SECONDS OF SUMMER,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,ROCK,79.0,10256384.0,False,8000.0,Pista,440.0,635.0,COMUM,TERCA-FEIRA,DIA UTIL,PREDOMINANTEMENTE LIMPO,JULHO,1.0,3520000.0,-46.0
2023-07-25,2023,ESPACO UNIMED,5 SECONDS OF SUMMER,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,ROCK,79.0,10256384.0,False,8000.0,Pista Premium,680.0,635.0,VIP,TERCA-FEIRA,DIA UTIL,PREDOMINANTEMENTE LIMPO,JULHO,1.0,5440000.0,0.0
2023-07-25,2023,ESPACO UNIMED,5 SECONDS OF SUMMER,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,ROCK,79.0,10256384.0,False,8000.0,Camarote,700.0,635.0,LUXO,TERCA-FEIRA,DIA UTIL,PREDOMINANTEMENTE LIMPO,JULHO,1.0,5600000.0,0.0
2023-07-25,2023,ESPACO UNIMED,5 SECONDS OF SUMMER,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,ROCK,79.0,10256384.0,False,8000.0,Mezanino ,720.0,635.0,INTERMEDIARIO,TERCA-FEIRA,DIA UTIL,PREDOMINANTEMENTE LIMPO,JULHO,1.0,5760000.0,0.0
2025-08-16,2025,ARENA ANHEMBI,LUAN SANTANA,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,SERTANEJO,77.0,10076389.0,False,40000.0,Pista,220.0,656.6666666666666,COMUM,SABADO,FIM DE SEMANA,NUBLADO,AGOSTO,1.3333333333333333,8800000.0,364.0
2025-08-16,2025,ARENA ANHEMBI,LUAN SANTANA,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,SERTANEJO,77.0,10076389.0,False,40000.0,Open Bar,1300.0,656.6666666666666,VIP,SABADO,FIM DE SEMANA,NUBLADO,AGOSTO,1.3333333333333333,52000000.0,0.0
2025-08-16,2025,ARENA ANHEMBI,LUAN SANTANA,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,SERTANEJO,77.0,10076389.0,False,40000.0,Frontstage,450.0,656.6666666666666,VIP,SABADO,FIM DE SEMANA,NUBLADO,AGOSTO,1.3333333333333333,18000000.0,0.0
2022-02-28,2022,JOCKEY CLUB,LUAN SANTANA,MEDIAS CASAS,CENTRO DE EVENTOS,-23.57058,-46.70035,SERTANEJO,77.0,10076389.0,False,3000.0,Pista,390.0,390.0,COMUM,SEGUNDA-FEIRA,DIA UTIL,NUBLADO,FEVEREIRO,0.3,1170000.0,-1265.0
2025-03-29,2025,MERCADO LIVRE ARENA PACAEMBU,LUAN SANTANA,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5486,-46.6651,SERTANEJO,77.0,10076389.0,False,40000.0,Pista Premium,560.0,646.6666666666666,VIP,SABADO,FIM DE SEMANA,CHUVISCO INTENSO,MARÇO,1.0,22400000.0,1125.0
2025-03-29,2025,MERCADO LIVRE ARENA PACAEMBU,LUAN SANTANA,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5486,-46.6651,SERTANEJO,77.0,10076389.0,False,40000.0,Camarote,1000.0,646.6666666666666,LUXO,SABADO,FIM DE SEMANA,CHUVISCO INTENSO,MARÇO,1.0,40000000.0,0.0
2025-03-29,2025,MERCADO LIVRE ARENA PACAEMBU,LUAN SANTANA,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5486,-46.6651,SERTANEJO,77.0,10076389.0,False,40000.0,Arquibancada,380.0,646.6666666666666,COMUM,SABADO,FIM DE SEMANA,CHUVISCO INTENSO,MARÇO,1.0,15200000.0,0.0
2023-09-11,2023,ESPACO UNIMED,AESPA,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,K-POP,77.0,9877137.0,False,8000.0,Pista,490.0,807.5,COMUM,SEGUNDA-FEIRA,DIA UTIL,NUBLADO,SETEMBRO,1.0,3920000.0,-573.0
2023-09-11,2023,ESPACO UNIMED,AESPA,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,K-POP,77.0,9877137.0,False,8000.0,Pista Premium,940.0,807.5,VIP,SEGUNDA-FEIRA,DIA UTIL,NUBLADO,SETEMBRO,1.0,7520000.0,0.0
2023-09-11,2023,ESPACO UNIMED,AESPA,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,K-POP,77.0,9877137.0,False,8000.0,Camarote,840.0,807.5,LUXO,SEGUNDA-FEIRA,DIA UTIL,NUBLADO,SETEMBRO,1.0,6720000.0,0.0
2023-09-11,2023,ESPACO UNIMED,AESPA,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,K-POP,77.0,9877137.0,False,8000.0,Mezanino ,960.0,807.5,INTERMEDIARIO,SEGUNDA-FEIRA,DIA UTIL,NUBLADO,SETEMBRO,1.0,7680000.0,0.0
2023-09-03,2023,AUTODROMO DE INTERLAGOS,BEBE REXHA,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,POP,77.0,9869344.0,THE TOWN,100000.0,Pista,815.0,815.0,COMUM,DOMINGO,FIM DE SEMANA,CHUVISCO INTENSO,SETEMBRO,1.0,81500000.0,-382.0
2025-09-06,2025,AUTODROMO DE INTERLAGOS,MC CABELINHO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,BRAZILIAN TRAP,74.0,9814637.0,THE TOWN,100000.0,Pista,975.0,975.0,COMUM,SABADO,FIM DE SEMANA,CHUVISCO LEVE,SETEMBRO,1.0,97500000.0,36.0
2023-05-06,2023,DISTRITO ANHEMBI,MC CABELINHO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,BRAZILIAN TRAP,74.0,9814637.0,False,40000.0,Pista,200.0,250.0,COMUM,SABADO,FIM DE SEMANA,NUBLADO,MAIO,1.1428571428571428,8000000.0,-854.0
2023-05-06,2023,DISTRITO ANHEMBI,MC CABELINHO,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,BRAZILIAN TRAP,74.0,9814637.0,False,40000.0,Pista Premium,300.0,250.0,VIP,SABADO,FIM DE SEMANA,NUBLADO,MAIO,1.1428571428571428,12000000.0,0.0
2022-04-22,2022,ESPACO DAS AMERICAS,RACIONAIS MC'S,MEDIAS CASAS,CASA DE SHOWS,-23.5156,-46.6820,BRAZILIAN HIP HOP,71.0,9679940.0,False,6000.0,Pista,140.0,215.0,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,ABRIL,0.75,840000.0,-702.0
2022-04-22,2022,ESPACO DAS AMERICAS,RACIONAIS MC'S,MEDIAS CASAS,CASA DE SHOWS,-23.5156,-46.6820,BRAZILIAN HIP HOP,71.0,9679940.0,False,6000.0,Camarote,290.0,215.0,LUXO,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,ABRIL,0.75,1740000.0,0.0
2022-04-22,2022,ESPACO DAS AMERICAS,RACIONAIS MC'S,MEDIAS CASAS,CASA DE SHOWS,-23.5156,-46.6820,BRAZILIAN HIP HOP,71.0,9679940.0,False,6000.0,Pista,140.0,215.0,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,ABRIL,0.75,840000.0,0.0
2023-09-02,2023,AUTODROMO DE INTERLAGOS,RACIONAIS MC'S,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,BRAZILIAN HIP HOP,71.0,9679940.0,THE TOWN,100000.0,Pista,815.0,815.0,COMUM,SABADO,FIM DE SEMANA,CHUVA LEVE,SETEMBRO,1.0,81500000.0,498.0
2023-09-02,2023,AUTODROMO DE INTERLAGOS,RACIONAIS MC'S,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,BRAZILIAN HIP HOP,71.0,9679940.0,THE TOWN,100000.0,Pista,815.0,815.0,COMUM,SABADO,FIM DE SEMANA,CHUVA LEVE,SETEMBRO,1.0,81500000.0,0.0
2022-06-19,2022,SAMBODROMO DO ANHEMBI,RACIONAIS MC'S,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.5079,-46.6379,BRAZILIAN HIP HOP,71.0,9679940.0,False,42000.0,Pista,440.0,440.0,COMUM,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,JUNHO,0.42,18480000.0,-440.0
2022-06-19,2022,SAMBODROMO DO ANHEMBI,RACIONAIS MC'S,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.5079,-46.6379,BRAZILIAN HIP HOP,71.0,9679940.0,False,42000.0,Pista,440.0,440.0,COMUM,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,JUNHO,0.42,18480000.0,0.0
2024-11-22,2024,ESPACO UNIMED,RACIONAIS MC'S,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN HIP HOP,71.0,9679940.0,False,8000.0,Pista,140.0,215.0,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVISCO MODERADO,NOVEMBRO,1.0,1120000.0,887.0
2024-11-22,2024,ESPACO UNIMED,RACIONAIS MC'S,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN HIP HOP,71.0,9679940.0,False,8000.0,Camarote,290.0,215.0,LUXO,SEXTA-FEIRA,DIA UTIL,CHUVISCO MODERADO,NOVEMBRO,1.0,2320000.0,0.0
2024-11-22,2024,ESPACO UNIMED,RACIONAIS MC'S,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN HIP HOP,71.0,9679940.0,False,8000.0,Pista,140.0,215.0,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVISCO MODERADO,NOVEMBRO,1.0,1120000.0,0.0
2024-11-29,2024,ESPACO UNIMED,RACIONAIS MC'S,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN HIP HOP,71.0,9679940.0,False,8000.0,Pista,140.0,215.0,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVISCO INTENSO,NOVEMBRO,1.0,1120000.0,7.0
2024-11-29,2024,ESPACO UNIMED,RACIONAIS MC'S,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN HIP HOP,71.0,9679940.0,False,8000.0,Camarote,290.0,215.0,LUXO,SEXTA-FEIRA,DIA UTIL,CHUVISCO INTENSO,NOVEMBRO,1.0,2320000.0,0.0
2024-11-29,2024,ESPACO UNIMED,RACIONAIS MC'S,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,BRAZILIAN HIP HOP,71.0,9679940.0,False,8000.0,Pista,140.0,215.0,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVISCO INTENSO,NOVEMBRO,1.0,1120000.0,0.0
2023-05-07,2023,DISTRITO ANHEMBI,RACIONAIS MC'S,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,BRAZILIAN HIP HOP,71.0,9679940.0,False,25000.0,Pista,200.0,250.0,COMUM,DOMINGO,FIM DE SEMANA,NUBLADO,MAIO,0.7142857142857143,5000000.0,-572.0
2023-05-07,2023,DISTRITO ANHEMBI,RACIONAIS MC'S,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,BRAZILIAN HIP HOP,71.0,9679940.0,False,25000.0,Pista Premium,300.0,250.0,VIP,DOMINGO,FIM DE SEMANA,NUBLADO,MAIO,0.7142857142857143,7500000.0,0.0
2023-05-07,2023,DISTRITO ANHEMBI,RACIONAIS MC'S,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,BRAZILIAN HIP HOP,71.0,9679940.0,False,25000.0,Pista,200.0,250.0,COMUM,DOMINGO,FIM DE SEMANA,NUBLADO,MAIO,0.7142857142857143,5000000.0,0.0
2023-03-25,2023,AUTODROMO DE INTERLAGOS,TAME IMPALA,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,NEO-PSYCHEDELIC,86.0,9661041.0,LOLLAPALOOZA,98500.0,Lolla Pista,1100.0,1706.6666666666667,COMUM,SABADO,FIM DE SEMANA,NUBLADO,MARÇO,0.985,108350000.0,999.0
2023-03-25,2023,AUTODROMO DE INTERLAGOS,TAME IMPALA,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,NEO-PSYCHEDELIC,86.0,9661041.0,LOLLAPALOOZA,98500.0,Lolla Lounge,2250.0,1706.6666666666667,LUXO,SABADO,FIM DE SEMANA,NUBLADO,MARÇO,0.985,221625000.0,0.0
