,artista,data,ano,nome_local,nome,Capacidade,Categoria_Local,Tipo_Espaco,Latitude,Longitude,id_spotify,generos,popularidade,seguidores,imagem,fonte,festival,headliners,lotacao,setor,preco,preco_medio,nome_setores,Setor_id,Nome_Setor,Categoria_Setor,dia_semana,tipo_dia,descricao_clima,mes,lotacao_pct
726,Mon Laferte,2025-03-18,2025,TOKIO MARINE HALL,MON LAFERTE,4000.0,MEDIAS CASAS,CASA DE SHOWS,-23.6383,-46.7203,4boI7bJtmB1L3b1cuL75Zr,LATIN ALTERNATIVE,79.0,10443208.0,https://i.scdn.co/image/ab6761610000e5ebd4d9941b20bbf2bbe3714acc,GENRE_2,False,False,3800.0,Pista,190.0,305.0,PISTA,S001,PISTA,COMUM,TERCA-FEIRA,DIA UTIL,CHUVA LEVE,MARÇO,0.95
727,Mon Laferte,2025-03-18,2025,TOKIO MARINE HALL,MON LAFERTE,4000.0,MEDIAS CASAS,CASA DE SHOWS,-23.6383,-46.7203,4boI7bJtmB1L3b1cuL75Zr,LATIN ALTERNATIVE,79.0,10443208.0,https://i.scdn.co/image/ab6761610000e5ebd4d9941b20bbf2bbe3714acc,GENRE_2,False,False,3800.0,Pista Premium,420.0,305.0,PISTA PREMIUM,S002,PISTA PREMIUM,VIP,TERCA-FEIRA,DIA UTIL,CHUVA LEVE,MARÇO,0.95
728,Iron Maiden,2024-12-06,2024,ALLIANZ PARQUE,IRON MAIDEN,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,6mdiAmATAx73kdxrNrnlao,HEAVY METAL,73.0,10410489.0,https://i.scdn.co/image/ab6761610000e5ebf9978ad4808f6f2723124d19,GENRE_2,False,False,43312.0,Pista,585.0,710.0,PISTA,S001,PISTA,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVA LEVE,DEZEMBRO,0.9624888888888888
729,Iron Maiden,2024-12-06,2024,ALLIANZ PARQUE,IRON MAIDEN,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,6mdiAmATAx73kdxrNrnlao,HEAVY METAL,73.0,10410489.0,https://i.scdn.co/image/ab6761610000e5ebf9978ad4808f6f2723124d19,GENRE_2,False,False,43312.0,Pista Premium,1200.0,710.0,PISTA PREMIUM,S002,PISTA PREMIUM,VIP,SEXTA-FEIRA,DIA UTIL,CHUVA LEVE,DEZEMBRO,0.9624888888888888
730,Iron Maiden,2024-12-06,2024,ALLIANZ PARQUE,IRON MAIDEN,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,6mdiAmATAx73kdxrNrnlao,HEAVY METAL,73.0,10410489.0,https://i.scdn.co/image/ab6761610000e5ebf9978ad4808f6f2723124d19,GENRE_2,False,False,43312.0,Cadeira Inferior,690.0,710.0,CADEIRA INFERIOR,S004,CADEIRA INFERIOR,INTERMEDIARIO,SEXTA-FEIRA,DIA UTIL,CHUVA LEVE,DEZEMBRO,0.9624888888888888
731,Iron Maiden,2024-12-06,2024,ALLIANZ PARQUE,IRON MAIDEN,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,6mdiAmATAx73kdxrNrnlao,HEAVY METAL,73.0,10410489.0,https://i.scdn.co/image/ab6761610000e5ebf9978ad4808f6f2723124d19,GENRE_2,False,False,43312.0,Cadeira Inferior Visão Parcial,650.0,710.0,CADEIRA INFERIOR VISAO PARCIAL,S005,CADEIRA INFERIOR VISAO PARCIAL,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVA LEVE,DEZEMBRO,0.9624888888888888
732,Iron Maiden,2024-12-06,2024,ALLIANZ PARQUE,IRON MAIDEN,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,6mdiAmATAx73kdxrNrnlao,HEAVY METAL,73.0,10410489.0,https://i.scdn.co/image/ab6761610000e5ebf9978ad4808f6f2723124d19,GENRE_2,False,False,43312.0,Cadeira Superior,425.0,710.0,CADEIRA SUPERIOR,S006,CADEIRA SUPERIOR,INTERMEDIARIO,SEXTA-FEIRA,DIA UTIL,CHUVA LEVE,DEZEMBRO,0.9624888888888888
733,Iron Maiden,2024-12-07,2024,ALLIANZ PARQUE,IRON MAIDEN,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,6mdiAmATAx73kdxrNrnlao,HEAVY METAL,73.0,10410489.0,https://i.scdn.co/image/ab6761610000e5ebf9978ad4808f6f2723124d19,GENRE_2,False,False,43000.0,Pista,585.0,710.0,PISTA,S001,PISTA,COMUM,SABADO,FIM DE SEMANA,CHUVISCO LEVE,DEZEMBRO,0.9555555555555556
734,Iron Maiden,2024-12-07,2024,ALLIANZ PARQUE,IRON MAIDEN,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,6mdiAmATAx73kdxrNrnlao,HEAVY METAL,73.0,10410489.0,https://i.scdn.co/image/ab6761610000e5ebf9978ad4808f6f2723124d19,GENRE_2,False,False,43000.0,Pista Premium,1200.0,710.0,PISTA PREMIUM,S002,PISTA PREMIUM,VIP,SABADO,FIM DE SEMANA,CHUVISCO LEVE,DEZEMBRO,0.9555555555555556
735,Iron Maiden,2024-12-07,2024,ALLIANZ PARQUE,IRON MAIDEN,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,6mdiAmATAx73kdxrNrnlao,HEAVY METAL,73.0,10410489.0,https://i.scdn.co/image/ab6761610000e5ebf9978ad4808f6f2723124d19,GENRE_2,False,False,43000.0,Cadeira Inferior,690.0,710.0,CADEIRA INFERIOR,S004,CADEIRA INFERIOR,INTERMEDIARIO,SABADO,FIM DE SEMANA,CHUVISCO LEVE,DEZEMBRO,0.9555555555555556
736,Iron Maiden,2024-12-07,2024,ALLIANZ PARQUE,IRON MAIDEN,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,6mdiAmATAx73kdxrNrnlao,HEAVY METAL,73.0,10410489.0,https://i.scdn.co/image/ab6761610000e5ebf9978ad4808f6f2723124d19,GENRE_2,False,False,43000.0,Cadeira Inferior Visão Parcial,650.0,710.0,CADEIRA INFERIOR VISAO PARCIAL,S005,CADEIRA INFERIOR VISAO PARCIAL,COMUM,SABADO,FIM DE SEMANA,CHUVISCO LEVE,DEZEMBRO,0.9555555555555556
737,Iron Maiden,2024-12-07,2024,ALLIANZ PARQUE,IRON MAIDEN,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,6mdiAmATAx73kdxrNrnlao,HEAVY METAL,73.0,10410489.0,https://i.scdn.co/image/ab6761610000e5ebf9978ad4808f6f2723124d19,GENRE_2,False,False,43000.0,Cadeira Superior,425.0,710.0,CADEIRA SUPERIOR,S006,CADEIRA SUPERIOR,INTERMEDIARIO,SABADO,FIM DE SEMANA,CHUVISCO LEVE,DEZEMBRO,0.9555555555555556
738,Iron Maiden,2022-09-04,2022,ESTADIO DO MORUMBI,IRON MAIDEN,67000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.600089,-46.720090,6mdiAmATAx73kdxrNrnlao,HEAVY METAL,73.0,10410489.0,https://i.scdn.co/image/ab6761610000e5ebf9978ad4808f6f2723124d19,GENRE_2,False,False,56316.0,Pista,430.0,566.6666666666666,PISTA,S001,PISTA,COMUM,DOMINGO,FIM DE SEMANA,CHUVA FORTE,SETEMBRO,0.8405373134328358
739,Iron Maiden,2022-09-04,2022,ESTADIO DO MORUMBI,IRON MAIDEN,67000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.600089,-46.720090,6mdiAmATAx73kdxrNrnlao,HEAVY METAL,73.0,10410489.0,https://i.scdn.co/image/ab6761610000e5ebf9978ad4808f6f2723124d19,GENRE_2,False,False,56316.0,Pista Premium,750.0,566.6666666666666,PISTA PREMIUM,S002,PISTA PREMIUM,VIP,DOMINGO,FIM DE SEMANA,CHUVA FORTE,SETEMBRO,0.8405373134328358
740,Iron Maiden,2022-09-04,2022,ESTADIO DO MORUMBI,IRON MAIDEN,67000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.600089,-46.720090,6mdiAmATAx73kdxrNrnlao,HEAVY METAL,73.0,10410489.0,https://i.scdn.co/image/ab6761610000e5ebf9978ad4808f6f2723124d19,GENRE_2,False,False,56316.0,Cadeira Inferior,520.0,566.6666666666666,CADEIRA INFERIOR,S004,CADEIRA INFERIOR,INTERMEDIARIO,DOMINGO,FIM DE SEMANA,CHUVA FORTE,SETEMBRO,0.8405373134328358
741,Ne‐Yo,2023-09-07,2023,AUTODROMO DE INTERLAGOS,NE-YO,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,21E3waRsmPlU7jZsS13rcj,POP,82.0,10291905.0,https://i.scdn.co/image/ab6761610000e5ebca118e3822061f7b7f6bc537,GENRE_2,THE TOWN,"MAROON 5, THE CHAINSMOKERS",100000.0,Pista,815.0,815.0,PISTA,S001,PISTA,COMUM,QUINTA-FEIRA,FERIADO NACIONAL,NUBLADO,SETEMBRO,1.0
742,Ne‐Yo,2023-09-07,2023,AUTODROMO DE INTERLAGOS,NE-YO,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,21E3waRsmPlU7jZsS13rcj,POP,82.0,10291905.0,https://i.scdn.co/image/ab6761610000e5ebca118e3822061f7b7f6bc537,GENRE_2,THE TOWN,"MAROON 5, THE CHAINSMOKERS",100000.0,Pista,815.0,815.0,PISTA,S001,PISTA,COMUM,QUINTA-FEIRA,FERIADO NACIONAL,NUBLADO,SETEMBRO,1.0
743,Ne‐Yo,2023-09-07,2023,AUTODROMO DE INTERLAGOS,NE-YO,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,21E3waRsmPlU7jZsS13rcj,POP,82.0,10291905.0,https://i.scdn.co/image/ab6761610000e5ebca118e3822061f7b7f6bc537,GENRE_2,THE TOWN,"MAROON 5, THE CHAINSMOKERS",100000.0,Pista,815.0,815.0,PISTA,S001,PISTA,COMUM,QUINTA-FEIRA,FERIADO NACIONAL,NUBLADO,SETEMBRO,1.0
744,Ne‐Yo,2024-09-19,2024,ESPACO UNIMED,NE-YO,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,21E3waRsmPlU7jZsS13rcj,POP,82.0,10291905.0,https://i.scdn.co/image/ab6761610000e5ebca118e3822061f7b7f6bc537,GENRE_2,False,False,7808.0,Pista,760.0,830.0,PISTA,S001,PISTA,COMUM,QUINTA-FEIRA,DIA UTIL,CHUVISCO MODERADO,SETEMBRO,0.976
745,Ne‐Yo,2024-09-19,2024,ESPACO UNIMED,NE-YO,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,21E3waRsmPlU7jZsS13rcj,POP,82.0,10291905.0,https://i.scdn.co/image/ab6761610000e5ebca118e3822061f7b7f6bc537,GENRE_2,False,False,7808.0,Camarote,1200.0,830.0,CAMAROTE,S003,CAMAROTE,LUXO,QUINTA-FEIRA,DIA UTIL,CHUVISCO MODERADO,SETEMBRO,0.976
746,Ne‐Yo,2024-09-19,2024,ESPACO UNIMED,NE-YO,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,21E3waRsmPlU7jZsS13rcj,POP,82.0,10291905.0,https://i.scdn.co/image/ab6761610000e5ebca118e3822061f7b7f6bc537,GENRE_2,False,False,7808.0,Cadeira Superior,530.0,830.0,CADEIRA SUPERIOR,S006,CADEIRA SUPERIOR,INTERMEDIARIO,QUINTA-FEIRA,DIA UTIL,CHUVISCO MODERADO,SETEMBRO,0.976
747,Ne‐Yo,2024-09-19,2024,ESPACO UNIMED,NE-YO,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,21E3waRsmPlU7jZsS13rcj,POP,82.0,10291905.0,https://i.scdn.co/image/ab6761610000e5ebca118e3822061f7b7f6bc537,GENRE_2,False,False,7808.0,Pista,760.0,830.0,PISTA,S001,PISTA,COMUM,QUINTA-FEIRA,DIA UTIL,CHUVISCO MODERADO,SETEMBRO,0.976
748,Ne‐Yo,2024-09-19,2024,ESPACO UNIMED,NE-YO,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,21E3waRsmPlU7jZsS13rcj,POP,82.0,10291905.0,https://i.scdn.co/image/ab6761610000e5ebca118e3822061f7b7f6bc537,GENRE_2,False,False,7808.0,Camarote,1200.0,830.0,CAMAROTE,S003,CAMAROTE,LUXO,QUINTA-FEIRA,DIA UTIL,CHUVISCO MODERADO,SETEMBRO,0.976
749,Ne‐Yo,2024-09-19,2024,ESPACO UNIMED,NE-YO,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,21E3waRsmPlU7jZsS13rcj,POP,82.0,10291905.0,https://i.scdn.co/image/ab6761610000e5ebca118e3822061f7b7f6bc537,GENRE_2,False,False,7808.0,Cadeira Superior,530.0,830.0,CADEIRA SUPERIOR,S006,CADEIRA SUPERIOR,INTERMEDIARIO,QUINTA-FEIRA,DIA UTIL,CHUVISCO MODERADO,SETEMBRO,0.976
750,Ne‐Yo,2024-09-19,2024,ESPACO UNIMED,NE-YO,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,21E3waRsmPlU7jZsS13rcj,POP,82.0,10291905.0,https://i.scdn.co/image/ab6761610000e5ebca118e3822061f7b7f6bc537,GENRE_2,False,False,7808.0,Pista,760.0,830.0,PISTA,S001,PISTA,COMUM,QUINTA-FEIRA,DIA UTIL,CHUVISCO MODERADO,SETEMBRO,0.976
751,Ne‐Yo,2024-09-19,2024,ESPACO UNIMED,NE-YO,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,21E3waRsmPlU7jZsS13rcj,POP,82.0,10291905.0,https://i.scdn.co/image/ab6761610000e5ebca118e3822061f7b7f6bc537,GENRE_2,False,False,7808.0,Camarote,1200.0,830.0,CAMAROTE,S003,CAMAROTE,LUXO,QUINTA-FEIRA,DIA UTIL,CHUVISCO MODERADO,SETEMBRO,0.976
752,Ne‐Yo,2024-09-19,2024,ESPACO UNIMED,NE-YO,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,21E3waRsmPlU7jZsS13rcj,POP,82.0,10291905.0,https://i.scdn.co/image/ab6761610000e5ebca118e3822061f7b7f6bc537,GENRE_2,False,False,7808.0,Cadeira Superior,530.0,830.0,CADEIRA SUPERIOR,S006,CADEIRA SUPERIOR,INTERMEDIARIO,QUINTA-FEIRA,DIA UTIL,CHUVISCO MODERADO,SETEMBRO,0.976
753,5 Seconds of Summer,2023-07-25,2023,ESPACO UNIMED,5 SECONDS OF SUMMER,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,5Rl15oVamLq7FbSb0NNBNy,ROCK,79.0,10256384.0,https://i.scdn.co/image/ab6761610000e5eb87cde49a53cfbdbecf68fe02,GENRE_1,False,False,8000.0,Pista,440.0,635.0,PISTA,S001,PISTA,COMUM,TERCA-FEIRA,DIA UTIL,PREDOMINANTEMENTE LIMPO,JULHO,1.0
754,5 Seconds of Summer,2023-07-25,2023,ESPACO UNIMED,5 SECONDS OF SUMMER,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,5Rl15oVamLq7FbSb0NNBNy,ROCK,79.0,10256384.0,https://i.scdn.co/image/ab6761610000e5eb87cde49a53cfbdbecf68fe02,GENRE_1,False,False,8000.0,Pista Premium,680.0,635.0,PISTA PREMIUM,S002,PISTA PREMIUM,VIP,TERCA-FEIRA,DIA UTIL,PREDOMINANTEMENTE LIMPO,JULHO,1.0
755,5 Seconds of Summer,2023-07-25,2023,ESPACO UNIMED,5 SECONDS OF SUMMER,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,5Rl15oVamLq7FbSb0NNBNy,ROCK,79.0,10256384.0,https://i.scdn.co/image/ab6761610000e5eb87cde49a53cfbdbecf68fe02,GENRE_1,False,False,8000.0,Camarote,700.0,635.0,CAMAROTE,S003,CAMAROTE,LUXO,TERCA-FEIRA,DIA UTIL,PREDOMINANTEMENTE LIMPO,JULHO,1.0
756,5 Seconds of Summer,2023-07-25,2023,ESPACO UNIMED,5 SECONDS OF SUMMER,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,5Rl15oVamLq7FbSb0NNBNy,ROCK,79.0,10256384.0,https://i.scdn.co/image/ab6761610000e5eb87cde49a53cfbdbecf68fe02,GENRE_1,False,False,8000.0,Mezanino ,720.0,635.0,MEZANINO,S019,MEZANINO,INTERMEDIARIO,TERCA-FEIRA,DIA UTIL,PREDOMINANTEMENTE LIMPO,JULHO,1.0
759,Luan Santana,2025-08-16,2025,ARENA ANHEMBI,LUAN SANTANA,30000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,3qvcCP2J0fWi0m0uQDUf6r,SERTANEJO,77.0,10076389.0,https://i.scdn.co/image/ab6761610000e5ebfde13b4ff04ee1c0f33c6878,GENRE_1,False,False,40000.0,Pista,220.0,656.6666666666666,PISTA,S001,PISTA,COMUM,SABADO,FIM DE SEMANA,NUBLADO,AGOSTO,1.3333333333333333
760,Luan Santana,2025-08-16,2025,ARENA ANHEMBI,LUAN SANTANA,30000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,3qvcCP2J0fWi0m0uQDUf6r,SERTANEJO,77.0,10076389.0,https://i.scdn.co/image/ab6761610000e5ebfde13b4ff04ee1c0f33c6878,GENRE_1,False,False,40000.0,Open Bar,1300.0,656.6666666666666,OPEN BAR,S010,OPEN BAR,VIP,SABADO,FIM DE SEMANA,NUBLADO,AGOSTO,1.3333333333333333
761,Luan Santana,2025-08-16,2025,ARENA ANHEMBI,LUAN SANTANA,30000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,3qvcCP2J0fWi0m0uQDUf6r,SERTANEJO,77.0,10076389.0,https://i.scdn.co/image/ab6761610000e5ebfde13b4ff04ee1c0f33c6878,GENRE_1,False,False,40000.0,Frontstage,450.0,656.6666666666666,FRONTSTAGE,S020,FRONTSTAGE,VIP,SABADO,FIM DE SEMANA,NUBLADO,AGOSTO,1.3333333333333333
765,Luan Santana,2022-02-28,2022,JOCKEY CLUB,LUAN SANTANA,10000.0,MEDIAS CASAS,CENTRO DE EVENTOS,-23.57058,-46.70035,3qvcCP2J0fWi0m0uQDUf6r,SERTANEJO,77.0,10076389.0,https://i.scdn.co/image/ab6761610000e5ebfde13b4ff04ee1c0f33c6878,GENRE_1,False,False,3000.0,Pista,390.0,390.0,PISTA,S001,PISTA,COMUM,SEGUNDA-FEIRA,DIA UTIL,NUBLADO,FEVEREIRO,0.3
766,Luan Santana,2025-03-29,2025,MERCADO LIVRE ARENA PACAEMBU,LUAN SANTANA,40000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5486,-46.6651,3qvcCP2J0fWi0m0uQDUf6r,SERTANEJO,77.0,10076389.0,https://i.scdn.co/image/ab6761610000e5ebfde13b4ff04ee1c0f33c6878,GENRE_1,False,False,40000.0,Pista Premium,560.0,646.6666666666666,PISTA PREMIUM,S002,PISTA PREMIUM,VIP,SABADO,FIM DE SEMANA,CHUVISCO INTENSO,MARÇO,1.0
767,Luan Santana,2025-03-29,2025,MERCADO LIVRE ARENA PACAEMBU,LUAN SANTANA,40000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5486,-46.6651,3qvcCP2J0fWi0m0uQDUf6r,SERTANEJO,77.0,10076389.0,https://i.scdn.co/image/ab6761610000e5ebfde13b4ff04ee1c0f33c6878,GENRE_1,False,False,40000.0,Camarote,1000.0,646.6666666666666,CAMAROTE,S003,CAMAROTE,LUXO,SABADO,FIM DE SEMANA,CHUVISCO INTENSO,MARÇO,1.0
768,Luan Santana,2025-03-29,2025,MERCADO LIVRE ARENA PACAEMBU,LUAN SANTANA,40000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5486,-46.6651,3qvcCP2J0fWi0m0uQDUf6r,SERTANEJO,77.0,10076389.0,https://i.scdn.co/image/ab6761610000e5ebfde13b4ff04ee1c0f33c6878,GENRE_1,False,False,40000.0,Arquibancada,380.0,646.6666666666666,ARQUIBANCADA,S011,ARQUIBANCADA,COMUM,SABADO,FIM DE SEMANA,CHUVISCO INTENSO,MARÇO,1.0
769,aespa,2023-09-11,2023,ESPACO UNIMED,AESPA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,6YVMFz59CuY7ngCxTxjpxE,K-POP,77.0,9877137.0,https://i.scdn.co/image/ab6761610000e5eb18d4cb767d2dfe5f4b28ba07,GENRE_1,False,False,8000.0,Pista,490.0,807.5,PISTA,S001,PISTA,COMUM,SEGUNDA-FEIRA,DIA UTIL,NUBLADO,SETEMBRO,1.0
770,aespa,2023-09-11,2023,ESPACO UNIMED,AESPA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,6YVMFz59CuY7ngCxTxjpxE,K-POP,77.0,9877137.0,https://i.scdn.co/image/ab6761610000e5eb18d4cb767d2dfe5f4b28ba07,GENRE_1,False,False,8000.0,Pista Premium,940.0,807.5,PISTA PREMIUM,S002,PISTA PREMIUM,VIP,SEGUNDA-FEIRA,DIA UTIL,NUBLADO,SETEMBRO,1.0
771,aespa,2023-09-11,2023,ESPACO UNIMED,AESPA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,6YVMFz59CuY7ngCxTxjpxE,K-POP,77.0,9877137.0,https://i.scdn.co/image/ab6761610000e5eb18d4cb767d2dfe5f4b28ba07,GENRE_1,False,False,8000.0,Camarote,840.0,807.5,CAMAROTE,S003,CAMAROTE,LUXO,SEGUNDA-FEIRA,DIA UTIL,NUBLADO,SETEMBRO,1.0
772,aespa,2023-09-11,2023,ESPACO UNIMED,AESPA,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,6YVMFz59CuY7ngCxTxjpxE,K-POP,77.0,9877137.0,https://i.scdn.co/image/ab6761610000e5eb18d4cb767d2dfe5f4b28ba07,GENRE_1,False,False,8000.0,Mezanino ,960.0,807.5,MEZANINO,S019,MEZANINO,INTERMEDIARIO,SEGUNDA-FEIRA,DIA UTIL,NUBLADO,SETEMBRO,1.0
773,Bebe Rexha,2023-09-03,2023,AUTODROMO DE INTERLAGOS,BEBE REXHA,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,64M6ah0SkkRsnPGtGiRAbb,POP,77.0,9869344.0,https://i.scdn.co/image/ab6761610000e5ebead1540fa76796266fadba33,GENRE_1,THE TOWN,"BRUNO MARS, BEBE REXHA",100000.0,Pista,815.0,815.0,PISTA,S001,PISTA,COMUM,DOMINGO,FIM DE SEMANA,CHUVISCO INTENSO,SETEMBRO,1.0
774,MC Cabelinho,2025-09-06,2025,AUTODROMO DE INTERLAGOS,MC CABELINHO,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,1WQBwwssN6r8DSjUlkyUGW,BRAZILIAN TRAP,74.0,9814637.0,https://i.scdn.co/image/ab6761610000e5eb8e40dc37ec4f2637e69325a1,LETTER_1,THE TOWN,TRAVIS SCOTT,100000.0,Pista,975.0,975.0,PISTA,S001,PISTA,COMUM,SABADO,FIM DE SEMANA,CHUVISCO LEVE,SETEMBRO,1.0
775,MC Cabelinho,2023-05-06,2023,DISTRITO ANHEMBI,MC CABELINHO,35000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,1WQBwwssN6r8DSjUlkyUGW,BRAZILIAN TRAP,74.0,9814637.0,https://i.scdn.co/image/ab6761610000e5eb8e40dc37ec4f2637e69325a1,LETTER_1,False,False,40000.0,Pista,200.0,250.0,PISTA,S001,PISTA,COMUM,SABADO,FIM DE SEMANA,NUBLADO,MAIO,1.1428571428571428
776,MC Cabelinho,2023-05-06,2023,DISTRITO ANHEMBI,MC CABELINHO,35000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,1WQBwwssN6r8DSjUlkyUGW,BRAZILIAN TRAP,74.0,9814637.0,https://i.scdn.co/image/ab6761610000e5eb8e40dc37ec4f2637e69325a1,LETTER_1,False,False,40000.0,Pista Premium,300.0,250.0,PISTA PREMIUM,S002,PISTA PREMIUM,VIP,SABADO,FIM DE SEMANA,NUBLADO,MAIO,1.1428571428571428
777,Racionais MC’s,2022-04-22,2022,ESPACO DAS AMERICAS,RACIONAIS MC'S,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5156,-46.6820,29CQLw9uLWsl8Qkz9holfr,BRAZILIAN HIP HOP,71.0,9679940.0,https://i.scdn.co/image/ab6761610000e5ebc5e924dc29f1dbe7eda0bba8,LETTER_1,False,False,6000.0,Pista,140.0,215.0,PISTA,S001,PISTA,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,ABRIL,0.75
778,Racionais MC’s,2022-04-22,2022,ESPACO DAS AMERICAS,RACIONAIS MC'S,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5156,-46.6820,29CQLw9uLWsl8Qkz9holfr,BRAZILIAN HIP HOP,71.0,9679940.0,https://i.scdn.co/image/ab6761610000e5ebc5e924dc29f1dbe7eda0bba8,LETTER_1,False,False,6000.0,Camarote,290.0,215.0,CAMAROTE,S003,CAMAROTE,LUXO,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,ABRIL,0.75
779,Racionais MC’s,2022-04-22,2022,ESPACO DAS AMERICAS,RACIONAIS MC'S,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5156,-46.6820,29CQLw9uLWsl8Qkz9holfr,BRAZILIAN HIP HOP,71.0,9679940.0,https://i.scdn.co/image/ab6761610000e5ebc5e924dc29f1dbe7eda0bba8,LETTER_1,False,False,6000.0,Pista,140.0,215.0,PISTA,S001,PISTA,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,ABRIL,0.75
780,Racionais MC’s,2022-04-22,2022,ESPACO DAS AMERICAS,RACIONAIS MC'S,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.5156,-46.6820,29CQLw9uLWsl8Qkz9holfr,BRAZILIAN HIP HOP,71.0,9679940.0,https://i.scdn.co/image/ab6761610000e5ebc5e924dc29f1dbe7eda0bba8,LETTER_1,False,False,6000.0,Camarote,290.0,215.0,CAMAROTE,S003,CAMAROTE,LUXO,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,ABRIL,0.75
781,Racionais MC’s,2023-09-02,2023,AUTODROMO DE INTERLAGOS,RACIONAIS MC'S,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,29CQLw9uLWsl8Qkz9holfr,BRAZILIAN HIP HOP,71.0,9679940.0,https://i.scdn.co/image/ab6761610000e5ebc5e924dc29f1dbe7eda0bba8,LETTER_1,THE TOWN,"POST MALONE, DEMI LOVATO",100000.0,Pista,815.0,815.0,PISTA,S001,PISTA,COMUM,SABADO,FIM DE SEMANA,CHUVA LEVE,SETEMBRO,1.0
